1/12/1979;20831,55;
1/01/1980;19995,55;
1/02/1980;20017,5;
1/03/1980;21936,05;
1/04/1980;22186,05;
1/05/1980;19396,4;
1/06/1980;18011,7;
1/07/1980;17667,2;
1/08/1980;16945,7;
1/09/1980;16854,35;
1/10/1980;17440,65;
1/11/1980;17915,8;
1/12/1980;17358,45;
1/01/1981;18555,15;
1/02/1981;21854,5;
1/03/1981;21965,3;
1/04/1981;19318,6;
1/05/1981;18331,4;
1/06/1981;17058,35;
1/07/1981;14429,05;
1/08/1981;13158,05;
1/09/1981;12559,3;
1/10/1981;12540,6;
1/11/1981;12904,7;
1/12/1981;15351,35;
1/01/1982;19333,75;
1/02/1982;20961,05;
1/03/1982;20716,25;
1/04/1982;21059,05;
1/05/1982;20827,15;
1/06/1982;19420,4;
1/07/1982;20716;
1/08/1982;22928,75;
1/09/1982;22357,15;
1/10/1982;19633,9;
1/11/1982;18430,8;
1/12/1982;24062,1;
1/01/1983;28243,85;
1/02/1983;27905,2;
1/03/1983;28698,95;
1/04/1983;27134,3;
1/05/1983;26498,35;
1/06/1983;28091,7;
1/07/1983;28515,35;
1/08/1983;25917,8;
1/09/1983;22323,95;
1/10/1983;22311,3;
1/11/1983;23168,85;
1/12/1983;22218,25;
1/01/1984;21695,65;
1/02/1984;22611,15;
1/03/1984;20739,25;
1/04/1984;17938,4;
1/05/1984;18808,65;
1/06/1984;19274,4;
1/07/1984;18411,1;
1/08/1984;16764,4;
1/09/1984;15851,7;
1/10/1984;16747,35;
1/11/1984;18308,3;
1/12/1984;19007,8;
1/01/1985;18769,23226;
1/02/1985;18032,675;
1/03/1985;21089,8129;
1/04/1985;22399,2;
1/05/1985;23241,2;
1/06/1985;22603,05;
1/07/1985;20862,7;
1/08/1985;19567,3;
1/09/1985;9878,55;
1/10/1985;17704,8;
1/11/1985;14656,35;
1/12/1985;12286,4;
1/01/1986;11198,8;
1/02/1986;11415,6;
1/03/1986;14275,3;
1/04/1986;18617,9;
1/05/1986;21347,9;
1/06/1986;21987,6;
1/07/1986;21398,15;
1/08/1986;18819,25;
1/09/1986;16248,1;
1/10/1986;16365,1;
1/11/1986;17125,35;
1/12/1986;16189,8;
1/01/1987;16273,6;
1/02/1987;17662,75;
1/03/1987;18826,7;
1/04/1987;19721,15;
1/05/1987;21088,2;
1/06/1987;23284,75;
1/07/1987;23561,65;
1/08/1987;20626,7;
1/09/1987;16158,5;
1/10/1987;13502,15;
1/11/1987;15315,1;
1/12/1987;16579,05;
1/01/1988;16657,65;
1/02/1988;17335,3;
1/03/1988;17660,2;
1/04/1988;17599,5;
1/05/1988;16943;
1/06/1988;19391,4;
1/07/1988;20342,6;
1/08/1988;18697,45;
1/09/1988;17004,1;
1/10/1988;14120,35;
1/11/1988;11753,1;
1/12/1988;10727,5;
1/01/1989;12135,9;
1/02/1989;16799,25;
1/03/1989;19997,35;
1/04/1989;20282,9;
1/05/1989;19178,45;
1/06/1989;17429,4;
1/07/1989;16562,5;
1/08/1989;17304,7;
1/09/1989;19252,25;
1/10/1989;21195,4;
1/11/1989;20616;
1/12/1989;16900,15;
1/01/1990;16797,4;
1/02/1990;22041,3;
1/03/1990;21120,45;
1/04/1990;18224,9;
1/05/1990;19833,4;
1/06/1990;21659;
1/07/1990;23017,2;
1/08/1990;;
1/09/1990;20697,6;
1/10/1990;22480,2;
1/11/1990;22918,6;
1/12/1990;21861,1;
1/01/1991;17825,95;
1/02/1991;16121,75;
1/03/1991;16653,9;
1/04/1991;17828,3;
1/05/1991;20567,85;
1/06/1991;19898,35;
1/07/1991;18483,25;
1/08/1991;17030,65;
1/09/1991;13306,75;
1/10/1991;13907,95;
1/11/1991;13718,4;
1/12/1991;14370,7;
1/01/1992;17869,15;
1/02/1992;18723,3;
1/03/1992;19253,95;
1/04/1992;20616;
1/05/1992;23611,6;
1/06/1992;28163,5;
1/07/1992;27669,4;
1/08/1992;23052,15;
1/09/1992;20744,35;
1/10/1992;19971,15;
1/11/1992;21401,7;
1/12/1992;23242,15;
1/01/1993;23168,1;
1/02/1993;22529,9;
1/03/1993;22362,1;
1/04/1993;21394,35;
1/05/1993;19096,1;
1/06/1993;18247,05;
1/07/1993;16955,25;
1/08/1993;14920,4;
1/09/1993;13546,4;
1/10/1993;17312,35;
1/11/1993;21217,6;
1/12/1993;18929,15;
1/01/1994;16400,35;
1/02/1994;17732,2;
1/03/1994;19534,2;
1/04/1994;17356,55;
1/05/1994;16053,75;
1/06/1994;17517,8;
1/07/1994;19705,4;
1/08/1994;17844,95;
1/09/1994;14024,15;
1/10/1994;13194,2;
1/11/1994;16048,25;
1/12/1994;16882,4;
1/01/1995;16058;
1/02/1995;20877,53929;
